,comment,rating
23923,hàng Rats đẹp cảm on ladada có inh rất thích,1
23925,troi oi qua thi de thuong thiet nhưng mua lan ma nhận duoc lan giong nhau tui mau xanh la hoi buon,1
23926,tất cả đều tốt cho tới khi nhận thùng bịch tả chỉ có phần quà mọi người luư ý sau này nhớ hỏi trước hoặc tách đơn để được phần quà đúng như quảng cáo nhé nói chung tả tốt quà xinh giao hàng dễ thương,1
23929,sao không thấy có quà tặng này,-1
23930,hàng gói rât chắc chắn quà tặng rất đẹp bé rất thích,1
23933,ba lô rất dễ thương và chắc chắn tiếp tục ủng hộ,1
23944,không thấm hút bị tràn ra ngoài không biết hàng nhái hay bỉm dổm nửa mới dùng thử cái yêu cầu đổi trả gấp,-1
23945,giao hàng nhanh tối qua đặt sáng nay có rồi,1
23946,chất lượng tốt giá tốt,1
23948,tốt lam tốt cho sao,1
23949,tốt lắm ạ,1
23951,noi la to nhưng bich nho vay chac không du chat giay cung lau dau e be,1
23953,san phẩm tốt qua tặng đẹp,1
23954,not tốt cửa hàng mua nói tặng em pony mà chả thấy đâu c,-1
23958,giao hàng không có quà tặng,-1
23960,quá tệ láo lường không giao hàng cũng báo giao hàng điện thoại xin lỗi này nọ cũng không thấy giao làm ăn mất uy tín thất vọng,-1
23961,hàng tốt bé nhà mình rất thích nhưng voucher không thì mình chưa nhận được như trên quảng cáo của sản phẩm,1
23963,sản phẩm tốt nhưng mình đánh giá kém vì sự chuyên nghiệp của lazada hôm mình có mua combo mà đợi hơn ngày vẫn không giao cho mình gọi điện bảo hủy và tặng vocher xin lỗi cũng không thấy gửi bực mình,-1
23965,tã quần cải tiến đệm mây mới rất co giãn dùng không bị lằn như trước rất thoải mái,1
23966,giao hàng nhanh giá rẻ,1
23967,tả loại củ hơi mỏng,0
23969,lưng thun đệm mây tưởng không bị hằn chun nhưng bé nhà mình cân mặc size mình vẫn thấy hằn,1
23970,mùi rất nồng hơn nữa bé nhà mình mới có không thôi nhưng mặc lại bị vết hằn,-1
23972,san pham rat tot nhg tiec la không có qua tang cho be,1
23974,vô cùng thích dùng siêu tiết kiệm,1
23975,mua để sẵn chưa sử dụng nhưng nhìn chung sản phẩm tốt,1
23979,giao hàng lâu,0
23980,giao hàng chậm trễ,1
23982,hàng tốt nhưng không thấy đc tặng voucher là sao nhỉ đóng gói chắc chắn không để lại lằn trên bụng,0
23984,chất lượng sản phẩm tuyệt vời vượt hơn mong đợi nói chung quá đẹp,1
23986,mua lau roi gio mọi nhận xat mình rat thich vai rat mem min,1
23989,tã tốt rẻ xài tốt,1
23993,sản phẩm cũng duoc nhưng giao hang lau qua,1
23994,ta tot giao nhanh nên mua nhé,1
23996,giao hàng quá lâu,1
24001,gi,1
24004,mới sử dụng nhưng khăn có mùi mùi lưu giữ rất lâu rửa tay rồi vẫn nặng mùi khăn mỏng và nhỏ chỉ bằng khăn khác tiền nào của đó dùng tạm cho xong,0
24005,đăng ký mua size mình có quà tặng đến khi giao hàng không có qua tang không đúng siex đăng ký không hài lòng đăng ký có quà tặng đăng ký mua siexz mình đến khi giao siz Xl,-1
24008,thời gian giao hàng quá lâu giao trễ ngày cũng không thấy gọi không lúc nào cũng thấy đang giao hàng mà chả thấy đâu,1
24009,không hài lòng về khâu đóng gói hàng hoá không có thùng giấy bên ngoài hàng chỉ được quấn màng bọc băng keo quá sơ sài,-1
24012,sản phẩm mới bao bì đẹp đóng gói cẩn thận kỹ giao hàng nhanh chóng hơn dự kiến,1
24013,nhưng nhầm lẫn giữa tả dan và ta quân huhu,1
24014,đặt hàng hơn tuần lễ chưa thấy lazada giao nữa,-1
24015,giao hàng nhanh nhân viên nhiệt tình giá rẻ hơn so với các cửa hàng lần sau sẽ ủng hộ tiếp,1
24016,để miễn phí vận chuyển mà lại tính phí,-1
24017,sao để miễn phí vận chuyển mà lại tính,-1
24018,mua được,0
24020,giao hàng nhanh đubgs như qc đong gói cẩn thận nhưng nhiều linon quá ảnh hưởng môi trường,-1
24022,con mh không cảm giác mang không đc thoải mái bằng haGi,1
24028,cảm ơn bạn nhieu đã nhận hàng nhanh quá lan sau ung ho cho b nhe,1
24031,khăn có mùi tốt nhẹ tốt,1
24032,hàng đóng gói tốt sản phẩm tốt,-1
24033,tưởng mua rẻ những mà không rẻ hộp khăn ước bé ít tờ quá,-1
24036,khan nuoc hoi nhju,1
24040,phù hợp giá tiền,1
24043,hàng xài được,1
24044,sản phẩm tốt có hương tốt nhẹ,1
24048,báo hàng có quà tặng mà cuối cùng không gưir kêu tại khách hàng không bấm nhận quà gì tùm lum tốt lỗi tại khách hàng,-1
24049,không hài lòng dịch vụ giao hàng,-1
24051,thấy ghi tặng quà mà không thấy quà đâu,1
24054,giống bị lừa thấy đăng hơn không từ giờ sinh nhật lazada khuyến mãi,-1
24055,quá xấu về chất lượng cả mâu ma mong mọi người đừng mắc giống mình,1
24057,not so tốt quality unlike in the supermarket,-1
24058,giá hợp lý nhưng hàng hơi cũ,1
24059,dán bằng keo tum lum phải xé ra lam xấu goi ta cha hai long ti nao trong khi ben huGies voi boBy có dan bằng keo the dau lan sau có mua mong cac ban dung dan bằng keo nhu the nữa,0
24064,bé nhà mình mặc size l chật quá mình có thể đổi size lớn hơn đươc không,-1
24065,chất liệu tốt,1
24068,chạy chương trình quà trên tr được gói khăn ướt khi giao không kèm quà phản hồi thì bảo phải có bằng chứng chụp lại mới được giải quyết đặt từ giờ sáng nói hết quà số lượng khách khủng nhưng cách giải quyết theo dạng có thuộc diện xét được quà không trời uy tín hàng đầu thì có nên chỉ xếp ở gói quà không laz maL đặt trên maL mà còn điêu cỡ đó lạy luôn,-1
24069,đúng hàng chính hãng,1
24075,đã nhận hàng nhưg không có quà tặng như quảng cáo vì thích caia balo nên mới mua tã nhưng khi nhận hàng chỉ có tã không có quà,-1
24079,tã quan bé mac vua rất thoai mai,1
24080,không có quà tặng kèm như quảng cáo,-1
24082,sản phẩm được giao nhanh chóng đóng gói cẩn thận,1
24085,tưởng dỡ màu máy ảnh nhưng lại là màu hồng nên không thích quà tặng còn tã thì xài ổn,1
24086,sản phẩm tốt giá tốt giao hàng nhanh tốt,1
24088,mỏng như lá lúa thấy tay luôn nha mọi người ảnh là cái mới mua và một cái củ mình đang xài mỏng vừa thôi chứ mỏng hết sức tưởng tượng,1
24089,quá mức tệ tôi không nghĩ đây không là cái tả luôn á mỏng như cái mùng,-1
24090,quá mong chỉ sài đc lân rồi bỏ không sài lai đc,-1
24094,mỏng dùng máy giặt mau rách,0
24097,chưa dùng bên vận chuyển chưa giao đa báo giao thành công và chưa có gọi điện thông báo,-1
24101,chất lượng tốt cảm ơn cửa hàng,1
24102,nhân viên vận chuyển hàng không giao hàng gọi điện quên mai giao rồi mất tích tự xác nhận đã giao hàng vãi lazada làm ăn,1
24105,chưa nhận đc đơn hàng này sao lazada báo giao thành công vậy đề nghị bên nhà bán hàng kiểm tra lại,-1
24109,hàng chưa giao đã báo giao thành công,-1
24110,tốt chưa dùng nhưng thấy đóng gói tốt,1
24111,san pham chat luong rat tot nen mua cửa hàng dong goi ky giao hang nhanh se tiep tuc ung ho,1
24112,hàng tốt rẻ,1
24113,chưa nhận đc mà để giao rồi,-1
24115,chua nhận duoc hang da bao giao thanh cong la sao zay ak,1
24116,san pham rat tot chỉ tien tay bam mua day ma ta tot lam chi có ma gjao hang nhiet tinh làm,1
24118,tôi chưa nhận đc sản phẩm sao lại giao thành công,-1
24119,triệu like cho số,1
24121,chưa nhận hàng mà cửa hàng nói giao hàng thành công biết gì mà đánh giá chứ,1
24122,mình chưa nhận làm sao đánh giá cho cửa hàng đc chưa nhận mà nhắn tin giao hàng thành công,1
24126,mình đa nhận được hàng đau cửa hàng ma sao lai có tn đã gjao hàng,1
24130,quá xạo không giao hàng mà lại để là đã giao,-1
24131,chưa nhận được hàng,-1
24133,giao hàng lâu,1
24134,de shương,1
24135,tốt cảm ơn cửa hàng,1
24136,giao do luong gat kho bo thay ghe,1
24137,tôi chưa nhận được hàng,1
24138,tã nay xài tốt lắm,1
24140,tốt ta xai rat tot,1
24143,tã mềm mỏng nhẹ dùng thích,1
24145,không miếng lại còn frEship còn gì tuyệt vời bằng,1
24147,giao thiếu hàng,-1
24150,bỉm như bỉm giả sao các mom ạ mùi hơi khó chịu và lạ đóng gói cẩn thận giao hàng nhanh,-1
24151,mỏng thấm hút tốt,1
24152,sao quét mã không tìm thấy sản phẩm vậy cửa hàng,1
24153,nhận được hàng đóng thùng đẹp sản phẩm chất sao trừ sao vì nhân viên đóng hàng nghĩ sao mà dán keo dính bịch lại với nhau gỡ bịch để dùng là coi như rách bao cả bịch rách bịch chưa dùng kịp thì để cho bụi chắc tại sao lại không dùng băng keo p g nên check lại cảm ơn,-1
24154,giao hàng nhanh ghét cái dán bịch lại với nhau mỗi lần gỡ ra rách hết,1
24155,vẫn chưa nhận được hàng nhưng hệ thống lại đăng là đã giao hàng thành công hay vì săn sale được khuyến mãi giá tốt nên không giao hàng mua hàng ở lazada được năm giờ thất vọng quá,-1
24157,bỉm tốt giao hàng nhanh đóng hàng chắc chắn đẹp mình rất hài lòng,1
24158,sản phẩm này rất tốt tôi rất hài lòng,1
24162,tã tốt không bị hăm tã,1
24165,lazada maL mà chất lượng hàng chẳng ra gì bỉm bị mủn,1
24166,sản phẩm tot giao hang nhanh,1
24167,hàng đẹp giao hàng nhanh,1
24169,giá tốt thấm hút tốt,1
24171,mình chưa nhận đc đơn hàng này mà,1
24172,bim tốt,1
24173,chất lượng,1
24178,hàng tốt tốt,1
24179,hàng chuẩn giao nhanh với tốc độ tên lửa sẽ luôn là fan của lazada,1
24181,tốt đấy,1
24182,mình đặt mya bịch tã cho bé khi nhận hàng mình có check lại mã vạch nhưng không hiển thị sản phẩm mình đã thử check bịch tã mua ở hệ thống aNam thì kết quả vẫn ra bình thường đã gọi báo tổng đài và nhân viên tổng đài báo sẽ gửi email đổi hàng kèm theo giải thích hàng thật giả nhưbg quá giờ vẫn chưa nhận được phản hồi,-1
24186,vừa nhận hàng thì mình sờ quá bao bì thấy nhớt nhớt lấy khăn ướt lau thấy bong tróc hết màu lỡ bé ngậm phải bao bì này không biết có ảnh hưởng gì không tã mềm mịn mỏng thoáng hơn dòng thường con mình đang bị hăm nên đổi quá loại này xài thấy ổn hơn,0
24187,ấn tượng đầu tiên là tã to mỏng chun êm và rất mềm có vạch báo đầy tuy nhiên điểm trừ là do tã mỏng nên nhanh đầy,1
24188,tả mềm có điều sờ mặt ngoài cảm giác chất nylon hơi nhiều mặt trong khá mềm êm thấm hút được nhưng sau thấm không khô lắm,0
24190,dòng tã này thích hơn hẳn so với huGies dry mềm mại có thêm hộc chống tràn và vạch báo tã đầy chun co dãn không làm hằn da cún nhà mình vì thế mà sau khi nhận được hàng mình quyết định đặt thêm bịch nữa cho bé sài dần,1
24191,mình rất tin tuong nhãn hag huGies mình cho sao nho mua sam trên lazada mà mình luôn tron được sản phẩ và nhug U đãi tốt mình sẽ tiếp tuc ủng hô,-1
24193,đánh giá này là dành cho bộ phận vận chuyển quá tệ mình ở kiệt cách cổng chính mình nói mình ra trước kiệt lấy nhưng mình nói nhờ chạy vào luôn vì lần nào đặt tiki cũng thế rồi nói tốt đợi e p cuối cùng mất hút ngày sau mới tới quá kém cho thái độ giao hàng thật không muốn mua lại ở đây,-1
24194,tã ổn tuy nhiên giao hàng quá lâu đã trừ hao ngày giao hàng mà đến ngày thứ mới nhận được phải ra ngoài mua dùng tạm trừ sao giao chậm,1
24196,bé nhà mình sử dụng qua nhiều loại tã so với các loại tã được sản xuất tại vn thì huGies gold vó lẽ có độ mềm mịn thấm hút tốt nhất bé tiểu chuyển xanh vạch báo nhưng vẫn không thấy ẩm tuy nhiên khi đầy cảm giác miếng tã nặng dày hơn các loại khác phải chăng nhà sản xuất làm vậy để thấm hút nhiều hơn theo cá nhân tôi thì huGies gold nên dùng ban đêm để bé có giấc ngủ ngon ban ngày thì dùng tã mỏng hơn thì hợp lý kết lại tã huGies gold chất lượng nhà sản xuất giới thiệu tốt,1
